updateDate,symbol,code,code_name,industry,industryClassification
2026-06-22,SH600370,sh.600370,*ST三房,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600371,sh.600371,万向德农,A05农、林、牧、渔专业及辅助性活动,证监会行业分类
2026-06-22,SH600372,sh.600372,中航机载,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SH600373,sh.600373,中文传媒,R86新闻和出版业,证监会行业分类
2026-06-22,SH600375,sh.600375,汉马科技,C36汽车制造业,证监会行业分类
2026-06-22,SH600376,sh.600376,首开股份,K70房地产业,证监会行业分类
2026-06-22,SH600377,sh.600377,宁沪高速,G54道路运输业,证监会行业分类
2026-06-22,SH600378,sh.600378,昊华科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600379,sh.600379,宝光股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600380,sh.600380,健康元,C27医药制造业,证监会行业分类
2026-06-22,SH600381,sh.600381,*ST春天,C14食品制造业,证监会行业分类
2026-06-22,SH600382,sh.600382,广东明珠,B08黑色金属矿采选业,证监会行业分类
2026-06-22,SH600383,sh.600383,金地集团,K70房地产业,证监会行业分类
2026-06-22,SH600385,sh.600385,退市金泰,,证监会行业分类
2026-06-22,SH600386,sh.600386,北巴传媒,F52零售业,证监会行业分类
2026-06-22,SH600387,sh.600387,退市海越,,证监会行业分类
2026-06-22,SH600388,sh.600388,龙净环保,C35专用设备制造业,证监会行业分类
2026-06-22,SH600389,sh.600389,江山股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600390,sh.600390,五矿资本,J69其他金融业,证监会行业分类
2026-06-22,SH600391,sh.600391,航发科技,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SH600392,sh.600392,盛和资源,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600393,sh.600393,ST粤泰,,证监会行业分类
2026-06-22,SH600395,sh.600395,盘江股份,B06煤炭开采和洗选业,证监会行业分类
2026-06-22,SH600396,sh.600396,华电辽能,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SH600397,sh.600397,江钨装备,C35专用设备制造业,证监会行业分类
2026-06-22,SH600398,sh.600398,海澜之家,C18纺织服装、服饰业,证监会行业分类
2026-06-22,SH600399,sh.600399,抚顺特钢,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600400,sh.600400,红豆股份,C18纺织服装、服饰业,证监会行业分类
2026-06-22,SH600401,sh.600401,退市海润,,证监会行业分类
2026-06-22,SH600403,sh.600403,大有能源,B06煤炭开采和洗选业,证监会行业分类
2026-06-22,SH600405,sh.600405,动力源,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH600406,sh.600406,国电南瑞,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH600408,sh.600408,安泰集团,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600409,sh.600409,三友化工,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600410,sh.600410,华胜天成,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH600415,sh.600415,小商品城,L72商务服务业,证监会行业分类
2026-06-22,SH600416,sh.600416,湘电股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600418,sh.600418,江淮汽车,C36汽车制造业,证监会行业分类
2026-06-22,SH600419,sh.600419,天润乳业,C14食品制造业,证监会行业分类
2026-06-22,SH600420,sh.600420,国药现代,C27医药制造业,证监会行业分类
2026-06-22,SH600421,sh.600421,退市华嵘,C34通用设备制造业,证监会行业分类
2026-06-22,SH600422,sh.600422,昆药集团,C27医药制造业,证监会行业分类
2026-06-22,SH600423,sh.600423,*ST柳化,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600425,sh.600425,青松建化,C30非金属矿物制品业,证监会行业分类
2026-06-22,SH600426,sh.600426,华鲁恒升,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600428,sh.600428,中远海特,G55水上运输业,证监会行业分类
2026-06-22,SH600429,sh.600429,三元股份,C14食品制造业,证监会行业分类
2026-06-22,SH600432,sh.600432,退市吉恩,,证监会行业分类
2026-06-22,SH600433,sh.600433,冠豪高新,C22造纸和纸制品业,证监会行业分类
2026-06-22,SH600435,sh.600435,北方导航,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH600436,sh.600436,片仔癀,C27医药制造业,证监会行业分类
2026-06-22,SH600438,sh.600438,通威股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600439,sh.600439,瑞贝卡,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类
2026-06-22,SH600444,sh.600444,国机通用,C35专用设备制造业,证监会行业分类
2026-06-22,SH600446,sh.600446,金证股份,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH600448,sh.600448,华纺股份,C17纺织业,证监会行业分类
2026-06-22,SH600449,sh.600449,宁夏建材,C30非金属矿物制品业,证监会行业分类
2026-06-22,SH600452,sh.600452,涪陵电力,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SH600455,sh.600455,博通股份,P83教育,证监会行业分类
2026-06-22,SH600456,sh.600456,宝钛股份,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600458,sh.600458,时代新材,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SH600459,sh.600459,贵研铂业,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600460,sh.600460,士兰微,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH600461,sh.600461,洪城环境,D46水的生产和供应业,证监会行业分类
2026-06-22,SH600462,sh.600462,退市九有,,证监会行业分类
2026-06-22,SH600463,sh.600463,空港股份,E48土木工程建筑业,证监会行业分类
2026-06-22,SH600466,sh.600466,*ST蓝光,,证监会行业分类
2026-06-22,SH600467,sh.600467,好当家,A04渔业,证监会行业分类
2026-06-22,SH600468,sh.600468,百利电气,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600469,sh.600469,风神股份,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SH600470,sh.600470,六国化工,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600472,sh.600472,包头铝业,,证监会行业分类
2026-06-22,SH600475,sh.600475,华光环能,N77生态保护和环境治理业,证监会行业分类
2026-06-22,SH600476,sh.600476,*ST湘邮,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH600477,sh.600477,杭萧钢构,C33金属制品业,证监会行业分类
2026-06-22,SH600478,sh.600478,科力远,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600479,sh.600479,千金药业,C27医药制造业,证监会行业分类
2026-06-22,SH600480,sh.600480,凌云股份,C36汽车制造业,证监会行业分类
2026-06-22,SH600481,sh.600481,双良节能,C34通用设备制造业,证监会行业分类
2026-06-22,SH600482,sh.600482,中国动力,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SH600483,sh.600483,福能股份,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SH600485,sh.600485,*ST信威,,证监会行业分类
2026-06-22,SH600486,sh.600486,扬农化工,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600487,sh.600487,亨通光电,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600488,sh.600488,津药药业,C27医药制造业,证监会行业分类
2026-06-22,SH600489,sh.600489,中金黄金,B09有色金属矿采选业,证监会行业分类
2026-06-22,SH600490,sh.600490,鹏欣资源,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600491,sh.600491,ST龙元,E48土木工程建筑业,证监会行业分类
2026-06-22,SH600493,sh.600493,凤竹纺织,C17纺织业,证监会行业分类
2026-06-22,SH600495,sh.600495,晋西车轴,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SH600496,sh.600496,精工钢构,C33金属制品业,证监会行业分类
2026-06-22,SH600497,sh.600497,驰宏锌锗,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600498,sh.600498,烽火通信,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH600499,sh.600499,科达制造,C35专用设备制造业,证监会行业分类
2026-06-22,SH600500,sh.600500,中化国际,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH600501,sh.600501,航天晨光,C35专用设备制造业,证监会行业分类
2026-06-22,SH600502,sh.600502,安徽建工,E48土木工程建筑业,证监会行业分类
2026-06-22,SH600503,sh.600503,华丽家族,K70房地产业,证监会行业分类
2026-06-22,SH600505,sh.600505,西昌电力,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SH600506,sh.600506,统一股份,C25石油、煤炭及其他燃料加工业,证监会行业分类
2026-06-22,SH600507,sh.600507,方大特钢,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600508,sh.600508,上海能源,B06煤炭开采和洗选业,证监会行业分类
2026-06-22,SH600509,sh.600509,天富能源,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SH600510,sh.600510,黑牡丹,K70房地产业,证监会行业分类
2026-06-22,SH600511,sh.600511,国药股份,F51批发业,证监会行业分类
2026-06-22,SH600512,sh.600512,腾达建设,E48土木工程建筑业,证监会行业分类
2026-06-22,SH600513,sh.600513,联环药业,C27医药制造业,证监会行业分类
2026-06-22,SH600515,sh.600515,海南机场,K70房地产业,证监会行业分类
2026-06-22,SH600516,sh.600516,方大炭素,C30非金属矿物制品业,证监会行业分类
2026-06-22,SH600517,sh.600517,国网英大,J69其他金融业,证监会行业分类
2026-06-22,SH600518,sh.600518,康美药业,C27医药制造业,证监会行业分类
2026-06-22,SH600519,sh.600519,贵州茅台,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SH600520,sh.600520,三佳科技,C35专用设备制造业,证监会行业分类
2026-06-22,SH600521,sh.600521,华海药业,C27医药制造业,证监会行业分类
2026-06-22,SH600522,sh.600522,中天科技,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600523,sh.600523,贵航股份,C36汽车制造业,证监会行业分类
2026-06-22,SH600525,sh.600525,ST长园,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600526,sh.600526,菲达环保,C35专用设备制造业,证监会行业分类
2026-06-22,SH600527,sh.600527,江南高纤,C28化学纤维制造业,证监会行业分类
2026-06-22,SH600528,sh.600528,中铁工业,C35专用设备制造业,证监会行业分类
2026-06-22,SH600529,sh.600529,山东药玻,C30非金属矿物制品业,证监会行业分类
2026-06-22,SH600530,sh.600530,交大昂立,C14食品制造业,证监会行业分类
2026-06-22,SH600531,sh.600531,豫光金铅,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600532,sh.600532,退市未来,,证监会行业分类
2026-06-22,SH600533,sh.600533,栖霞建设,K70房地产业,证监会行业分类
2026-06-22,SH600535,sh.600535,天士力,C27医药制造业,证监会行业分类
2026-06-22,SH600536,sh.600536,中国软件,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH600537,sh.600537,*ST亿晶,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600538,sh.600538,国发股份,F51批发业,证监会行业分类
2026-06-22,SH600539,sh.600539,狮头股份,F52零售业,证监会行业分类
2026-06-22,SH600540,sh.600540,新赛股份,A01农业,证监会行业分类
2026-06-22,SH600543,sh.600543,*ST莫高,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SH600545,sh.600545,卓郎智能,C35专用设备制造业,证监会行业分类
2026-06-22,SH600546,sh.600546,山煤国际,B06煤炭开采和洗选业,证监会行业分类
2026-06-22,SH600547,sh.600547,山东黄金,B09有色金属矿采选业,证监会行业分类
2026-06-22,SH600548,sh.600548,深高速,G54道路运输业,证监会行业分类
2026-06-22,SH600549,sh.600549,厦门钨业,C32有色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600550,sh.600550,保变电气,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600551,sh.600551,时代出版,R86新闻和出版业,证监会行业分类
2026-06-22,SH600552,sh.600552,凯盛科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH600553,sh.600553,太行水泥,,证监会行业分类
2026-06-22,SH600555,sh.600555,退市海创,,证监会行业分类
2026-06-22,SH600556,sh.600556,天下秀,I64互联网和相关服务,证监会行业分类
2026-06-22,SH600557,sh.600557,康缘药业,C27医药制造业,证监会行业分类
2026-06-22,SH600558,sh.600558,大西洋,C33金属制品业,证监会行业分类
2026-06-22,SH600559,sh.600559,老白干酒,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SH600560,sh.600560,金自天正,C35专用设备制造业,证监会行业分类
2026-06-22,SH600561,sh.600561,江西长运,G54道路运输业,证监会行业分类
2026-06-22,SH600562,sh.600562,国睿科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH600563,sh.600563,法拉电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH600565,sh.600565,ST迪马,,证监会行业分类
2026-06-22,SH600566,sh.600566,济川药业,C27医药制造业,证监会行业分类
2026-06-22,SH600567,sh.600567,山鹰国际,C22造纸和纸制品业,证监会行业分类
2026-06-22,SH600568,sh.600568,ST中珠,Q84卫生,证监会行业分类
2026-06-22,SH600569,sh.600569,安阳钢铁,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600570,sh.600570,恒生电子,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH600571,sh.600571,信雅达,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH600572,sh.600572,康恩贝,C27医药制造业,证监会行业分类
2026-06-22,SH600573,sh.600573,惠泉啤酒,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SH600575,sh.600575,淮河能源,G55水上运输业,证监会行业分类
2026-06-22,SH600576,sh.600576,祥源文旅,N78公共设施管理业,证监会行业分类
2026-06-22,SH600577,sh.600577,精达股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600578,sh.600578,京能电力,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SH600579,sh.600579,中化装备,C35专用设备制造业,证监会行业分类
2026-06-22,SH600580,sh.600580,卧龙电驱,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH600581,sh.600581,*ST八钢,C31黑色金属冶炼和压延加工业,证监会行业分类
2026-06-22,SH600582,sh.600582,天地科技,C35专用设备制造业,证监会行业分类
2026-06-22,SH600583,sh.600583,海油工程,B11开采专业及辅助性活动,证监会行业分类
2026-06-22,SH600584,sh.600584,长电科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH600585,sh.600585,海螺水泥,C30非金属矿物制品业,证监会行业分类
2026-06-22,SH600586,sh.600586,金晶科技,C30非金属矿物制品业,证监会行业分类
2026-06-22,SH600587,sh.600587,新华医疗,C35专用设备制造业,证监会行业分类
